state,decision_year,lag_year,crop,ranking_definition,lag_score,lag_score_rank,lag_score_z,lag_score_top,lag_acreage_share,observed_acreage_share,acreage_share_change,lag_acreage_rank,acreage_rank,acreage_rank_change,score_rank,score_rank_change,lag_acreage_top,acreage_top,timing_status,claim_level
Texas,2024,2023,soybeans,relative_yield,0.494071146245,3,-1.13775425078,False,0.0138504155125,0.0129032258065,-0.000947189706014,3,3,0,1,-2,False,False,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Texas,2024,2023,winter_wheat,relative_yield,0.731225296443,1,0.739571145873,True,0.709141274238,0.709677419355,0.000536145116612,1,1,0,3,2,True,True,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Virginia,2023,2022,corn,relative_yield,0.9630911188,2,-0.355162975064,False,0.3359375,0.388235294118,0.0522977941176,2,2,0,2,0,False,False,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Virginia,2023,2022,soybeans,relative_yield,0.826612903226,3,-0.773940685545,False,0.484375,0.454901960784,-0.0294730392157,1,1,0,3,0,True,True,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Virginia,2023,2022,winter_wheat,relative_yield,1.44680851064,1,1.12910366061,True,0.1796875,0.156862745098,-0.022824754902,3,3,0,1,0,False,False,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Virginia,2024,2023,corn,relative_yield,0.885504794134,2,-0.410983118146,False,0.388235294118,0.377049180328,-0.0111861137898,2,2,0,3,1,False,False,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Virginia,2024,2023,soybeans,relative_yield,0.750988142292,3,-0.729024175117,False,0.454901960784,0.5,0.0450980392157,1,1,0,2,-1,True,True,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Virginia,2024,2023,winter_wheat,relative_yield,1.54150197628,1,1.14000729326,True,0.156862745098,0.122950819672,-0.0339119254259,3,3,0,1,0,False,False,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Wisconsin,2023,2022,corn,relative_yield,1.03806228374,3,-0.649166366125,False,0.61320754717,0.625978090767,0.012770543597,1,1,0,3,0,True,True,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Wisconsin,2023,2022,soybeans,relative_yield,1.08870967742,2,-0.502421818022,False,0.339622641509,0.330203442879,-0.00941919862993,2,2,0,2,0,False,False,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Wisconsin,2023,2022,winter_wheat,relative_yield,1.65957446809,1,1.15158818415,True,0.0471698113208,0.0438184663537,-0.00335134496708,3,3,0,1,0,False,False,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Wisconsin,2024,2023,corn,relative_yield,0.992667794698,3,-0.603444518979,False,0.625978090767,0.608272506083,-0.0177055846841,1,1,0,2,-1,True,True,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Wisconsin,2024,2023,soybeans,relative_yield,1.00790513834,2,-0.550856789271,False,0.330203442879,0.348742903487,0.0185394606079,2,2,0,3,1,False,False,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Wisconsin,2024,2023,winter_wheat,relative_yield,1.50197628458,1,1.15430130825,True,0.0438184663537,0.0429845904298,-0.000833875923832,3,3,0,1,0,False,False,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Alabama,2023,2022,corn,standardized_revenue,819.59697072,1,1.0423403817,True,0.357142857143,0.372881355932,0.0157384987893,2,2,0,1,0,False,False,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Alabama,2023,2022,soybeans,standardized_revenue,592.84223757,3,-0.951454860005,False,0.428571428571,0.395480225989,-0.0330912025827,1,1,0,3,0,True,True,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Alabama,2023,2022,winter_wheat,standardized_revenue,690.7149612,2,-0.090885521693,False,0.214285714286,0.231638418079,0.0173527037934,3,3,0,2,0,False,False,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Alabama,2024,2023,corn,standardized_revenue,830.6789256,1,1.15299602626,True,0.372881355932,0.364864864865,-0.00801649106734,2,2,0,1,0,False,False,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Alabama,2024,2023,soybeans,standardized_revenue,564.42063375,3,-0.630813043976,False,0.395480225989,0.486486486486,0.0910062604978,1,1,0,3,0,True,True,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Alabama,2024,2023,winter_wheat,standardized_revenue,580.63518,2,-0.522182982281,False,0.231638418079,0.148648648649,-0.0829897694304,3,3,0,2,0,False,False,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Arkansas,2023,2022,corn,standardized_revenue,1201.61250792,1,1.08331674179,True,0.172749391727,0.209359605911,0.0366102141838,2,2,0,1,0,False,False,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Arkansas,2023,2022,soybeans,standardized_revenue,751.89747204,2,-0.195510096715,False,0.773722627737,0.733990147783,-0.039732479954,1,1,0,2,0,True,True,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Arkansas,2023,2022,winter_wheat,standardized_revenue,508.44295755,3,-0.887806645075,False,0.0535279805353,0.0566502463054,0.00312226577014,3,3,0,3,0,False,False,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Arkansas,2024,2023,corn,standardized_revenue,926.9161182,1,0.964418720151,True,0.209359605911,0.135869565217,-0.0734900406939,2,2,0,1,0,False,False,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Arkansas,2024,2023,soybeans,standardized_revenue,708.8073075,2,0.0677200891881,False,0.733990147783,0.828804347826,0.0948142000428,1,1,0,2,0,True,True,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Arkansas,2024,2023,winter_wheat,standardized_revenue,441.2827368,3,-1.03213880934,False,0.0566502463054,0.0353260869565,-0.0213241593489,3,3,0,3,0,False,False,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Delaware,2023,2022,corn,standardized_revenue,1180.7752968,1,1.13565125868,True,0.4,0.432098765432,0.0320987654321,1,1,0,1,0,True,True,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Delaware,2023,2022,soybeans,standardized_revenue,621.76137111,3,-0.74871831575,False,0.4,0.37037037037,-0.0296296296296,1,2,1,3,0,True,False,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Delaware,2023,2022,winter_wheat,standardized_revenue,729.0880146,2,-0.386932942928,False,0.2,0.197530864198,-0.00246913580247,3,3,0,2,0,False,False,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Delaware,2024,2023,corn,standardized_revenue,957.3068106,1,1.10172750479,True,0.432098765432,0.423076923077,-0.00902184235518,1,1,0,1,0,True,True,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Delaware,2024,2023,soybeans,standardized_revenue,603.7988175,3,-0.850275473755,False,0.37037037037,0.397435897436,0.0270655270655,2,2,0,2,-1,False,False,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Delaware,2024,2023,winter_wheat,standardized_revenue,712.2458208,2,-0.251452031038,False,0.197530864198,0.179487179487,-0.0180436847104,3,3,0,3,1,False,False,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Georgia,2023,2022,corn,standardized_revenue,1215.503982,1,1.1533036877,True,0.532051282051,0.577380952381,0.0453296703297,1,1,0,1,0,True,True,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Georgia,2023,2022,soybeans,standardized_revenue,592.84223757,2,-0.527479158793,False,0.211538461538,0.190476190476,-0.0210622710623,3,3,0,2,0,False,False,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Georgia,2023,2022,winter_wheat,standardized_revenue,556.4092743,3,-0.625824528906,False,0.25641025641,0.232142857143,-0.0242673992674,2,2,0,3,0,False,False,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Georgia,2024,2023,corn,standardized_revenue,881.3300796,1,1.10266077935,True,0.577380952381,0.54347826087,-0.0339026915114,1,1,0,1,0,True,True,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Georgia,2024,2023,soybeans,standardized_revenue,564.42063375,2,-0.254506528991,False,0.190476190476,0.246376811594,0.055900621118,3,2,-1,2,0,False,False,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Georgia,2024,2023,winter_wheat,standardized_revenue,425.799132,3,-0.848154250355,False,0.232142857143,0.210144927536,-0.0219979296066,2,3,1,3,0,False,False,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Illinois,2023,2022,corn,standardized_revenue,1486.38772656,1,1.13154361832,True,0.485393258427,0.500223313979,0.0148300555525,1,1,0,1,0,True,True,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Illinois,2023,2022,soybeans,standardized_revenue,910.95270651,2,-0.366506207811,False,0.485393258427,0.462259937472,-0.0231333209549,1,2,1,2,0,True,False,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Illinois,2023,2022,winter_wheat,standardized_revenue,757.86780465,3,-0.765037410508,False,0.0292134831461,0.0375167485485,0.00830326540239,3,3,0,3,0,False,False,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Illinois,2024,2023,corn,standardized_revenue,1043.4137724,1,1.05175194023,True,0.500223313979,0.482789450156,-0.017433863823,1,1,0,1,0,True,True,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Illinois,2024,2023,soybeans,standardized_revenue,826.94185875,2,-0.113124965075,False,0.462259937472,0.482789450156,0.0205295126844,2,1,-1,2,0,False,True,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Illinois,2024,2023,winter_wheat,standardized_revenue,673.5368088,3,-0.938626975157,False,0.0375167485485,0.0344210996871,-0.00309564886138,3,3,0,3,0,False,False,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Indiana,2023,2022,corn,standardized_revenue,1319.6900376,1,1.14991258381,True,0.460930640913,0.479964773228,0.0190341323146,2,2,0,1,0,False,False,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Indiana,2023,2022,soybeans,standardized_revenue,831.425089275,2,-0.483984938188,False,0.513608428446,0.484368119771,-0.029240308675,1,1,0,2,0,True,True,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Indiana,2023,2022,winter_wheat,standardized_revenue,777.05433135,3,-0.665927645621,False,0.0254609306409,0.0356671070013,0.0102061763604,3,3,0,3,0,False,False,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Indiana,2024,2023,corn,standardized_revenue,1028.2184262,1,1.11139770948,True,0.479964773228,0.459770114943,-0.0201946582851,2,2,0,1,0,False,False,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Indiana,2024,2023,soybeans,standardized_revenue,800.68973625,2,-0.284412385261,False,0.484368119771,0.512820512821,0.0284523930495,1,1,0,2,0,True,True,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Indiana,2024,2023,winter_wheat,standardized_revenue,712.2458208,3,-0.826985324219,False,0.0356671070013,0.027409372237,-0.00825773476436,3,3,0,3,0,False,False,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Kansas,2023,2022,corn,standardized_revenue,798.7597596,1,1.15030480595,True,0.3081232493,0.314551422319,0.00642817301975,2,2,0,1,0,False,False,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Kansas,2023,2022,soybeans,standardized_revenue,397.638086175,2,-0.487979356327,False,0.282913165266,0.242341356674,-0.0405718085921,3,3,0,2,0,False,False,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Kansas,2023,2022,winter_wheat,standardized_revenue,354.95074395,3,-0.66232544962,False,0.408963585434,0.443107221007,0.0341436355724,1,1,0,3,0,True,True,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Kansas,2024,2023,corn,standardized_revenue,602.7487326,1,1.13111224804,True,0.314551422319,0.341833966359,0.0272825440397,2,2,0,1,0,False,False,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Kansas,2024,2023,soybeans,standardized_revenue,341.2775925,2,-0.364462086933,False,0.242341356674,0.24579489962,0.00345354294622,3,3,0,2,0,False,False,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Kansas,2024,2023,winter_wheat,standardized_revenue,270.963084,3,-0.766650161106,False,0.443107221007,0.412371134021,-0.0307360869859,1,1,0,3,0,True,True,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Kentucky,2023,2022,corn,standardized_revenue,1083.53497824,1,1.15115624177,True,0.364102564103,0.39603960396,0.0319370398578,2,2,0,1,0,False,False,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Kentucky,2023,2022,soybeans,standardized_revenue,737.43790527,3,-0.653869118338,False,0.5,0.45297029703,-0.0470297029703,1,1,0,2,-1,True,True,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Kentucky,2023,2022,winter_wheat,standardized_revenue,767.461068,2,-0.497287123428,False,0.135897435897,0.15099009901,0.0150926631125,3,3,0,3,1,False,False,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Kentucky,2024,2023,corn,standardized_revenue,947.1765798,1,1.14301261001,True,0.39603960396,0.344221105528,-0.0518184984328,2,2,0,1,0,False,False,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Kentucky,2024,2023,soybeans,standardized_revenue,721.93336875,2,-0.429585094376,False,0.45297029703,0.515075376884,0.0621050798547,1,1,0,2,0,True,True,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Kentucky,2024,2023,winter_wheat,standardized_revenue,681.2786112,3,-0.71342751563,False,0.15099009901,0.140703517588,-0.010286581422,3,3,0,3,0,False,False,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Maryland,2023,2022,corn,standardized_revenue,1146.0466116,1,1.12341237562,True,0.324324324324,0.372093023256,0.0477686989315,2,1,-1,1,0,False,True,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Maryland,2023,2022,soybeans,standardized_revenue,621.76137111,3,-0.792917077969,False,0.401544401544,0.364341085271,-0.0372033162731,1,2,1,3,0,True,False,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Maryland,2023,2022,winter_wheat,standardized_revenue,748.2745413,2,-0.330495297651,False,0.274131274131,0.263565891473,-0.0105653826584,3,3,0,2,0,False,False,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Maryland,2024,2023,corn,standardized_revenue,835.744041,1,1.13650464168,True,0.372093023256,0.349206349206,-0.0228866740495,1,2,1,1,0,True,False,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Maryland,2024,2023,soybeans,standardized_revenue,616.92487875,3,-0.745079636565,False,0.364341085271,0.392857142857,0.0285160575858,2,1,-1,2,-1,False,True,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Maryland,2024,2023,winter_wheat,standardized_revenue,658.053204,2,-0.39142500511,False,0.263565891473,0.257936507937,-0.00562938353636,3,3,0,3,1,False,False,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Michigan,2023,2022,corn,standardized_revenue,1166.88382272,1,1.12395761047,True,0.459081836327,0.47619047619,0.0171086398631,1,1,0,1,0,True,True,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Michigan,2023,2022,soybeans,standardized_revenue,679.59963819,3,-0.791193698734,False,0.449101796407,0.404761904762,-0.0443398916453,2,2,0,3,0,False,False,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Michigan,2023,2022,winter_wheat,standardized_revenue,796.24085805,2,-0.332763911735,False,0.0918163672655,0.119047619048,0.0272312517821,3,3,0,2,0,False,False,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Michigan,2024,2023,corn,standardized_revenue,850.9393872,1,1.14235347541,True,0.47619047619,0.463917525773,-0.0122729504173,1,1,0,1,0,True,True,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Michigan,2024,2023,soybeans,standardized_revenue,603.7988175,3,-0.717023928015,False,0.404761904762,0.453608247423,0.0488463426608,2,2,0,2,-1,False,False,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Michigan,2024,2023,winter_wheat,standardized_revenue,642.5695992,2,-0.42532954739,False,0.119047619048,0.0824742268041,-0.0365733922435,3,3,0,3,1,False,False,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Mississippi,2023,2022,corn,standardized_revenue,1146.0466116,1,1.04001895835,True,0.19397993311,0.255663430421,0.0616834973103,2,2,0,1,0,False,False,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Mississippi,2023,2022,soybeans,standardized_revenue,780.81660558,2,-0.0855322936928,False,0.772575250836,0.705501618123,-0.0670736327131,1,1,0,2,0,True,True,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Mississippi,2023,2022,winter_wheat,standardized_revenue,498.8496942,3,-0.954486664657,False,0.0334448160535,0.0388349514563,0.0053901354028,3,3,0,3,0,False,False,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Mississippi,2024,2023,corn,standardized_revenue,916.7858874,1,0.889616846416,True,0.255663430421,0.171929824561,-0.0837336058593,2,2,0,1,0,False,False,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Mississippi,2024,2023,soybeans,standardized_revenue,735.05943,2,0.192715223357,False,0.705501618123,0.80701754386,0.101515925737,1,1,0,2,0,True,True,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Mississippi,2024,2023,winter_wheat,standardized_revenue,402.5737248,3,-1.08233206977,False,0.0388349514563,0.0210526315789,-0.0177823198774,3,3,0,3,0,False,False,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Missouri,2023,2022,corn,standardized_revenue,1118.26366344,1,1.14320916372,True,0.332341269841,0.376344086022,0.0440028161802,2,2,0,1,0,False,False,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Missouri,2023,2022,soybeans,standardized_revenue,657.910288035,2,-0.430875743324,False,0.605158730159,0.547409579668,-0.0577491504911,1,1,0,2,0,True,True,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Missouri,2023,2022,winter_wheat,standardized_revenue,575.595801,3,-0.712333420393,False,0.0625,0.0762463343109,0.0137463343109,3,3,0,3,0,False,False,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Missouri,2024,2023,corn,standardized_revenue,774.9626562,1,1.07068305449,True,0.376344086022,0.344311377246,-0.032032708776,2,2,0,1,0,False,False,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Missouri,2024,2023,soybeans,standardized_revenue,630.05094,2,-0.160870770554,False,0.547409579668,0.588822355289,0.0414127756218,1,1,0,2,0,True,True,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Missouri,2024,2023,winter_wheat,standardized_revenue,541.926168,3,-0.909812283938,False,0.0762463343109,0.0668662674651,-0.00938006684578,3,3,0,3,0,False,False,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Nebraska,2023,2022,corn,standardized_revenue,1146.0466116,1,1.01398815854,True,0.587875076546,0.609308022045,0.0214329454991,1,1,0,1,0,True,True,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Nebraska,2023,2022,soybeans,standardized_revenue,708.51877173,2,-0.0285894275887,False,0.352112676056,0.321494182486,-0.0306184935701,2,2,0,2,0,False,False,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Nebraska,2023,2022,winter_wheat,standardized_revenue,306.9844272,3,-0.985398730954,False,0.0600122473974,0.0691977954685,0.00918554807103,3,3,0,3,0,False,False,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Nebraska,2024,2023,corn,standardized_revenue,921.8510028,1,0.936537228884,True,0.609308022045,0.614678899083,0.00537087703725,1,1,0,1,0,True,True,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Nebraska,2024,2023,soybeans,standardized_revenue,675.992154375,2,0.116687378933,False,0.321494182486,0.324159021407,0.00266483892051,2,2,0,2,0,False,False,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Nebraska,2024,2023,winter_wheat,standardized_revenue,325.1557008,3,-1.05322460782,False,0.0691977954685,0.0611620795107,-0.00803571595776,3,3,0,3,0,False,False,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
New Jersey,2023,2022,corn,standardized_revenue,791.81402256,1,0.853780670356,True,0.333333333333,0.355769230769,0.0224358974359,2,2,0,1,0,False,False,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
New Jersey,2023,2022,soybeans,standardized_revenue,404.86786956,3,-1.10016139886,False,0.539215686275,0.480769230769,-0.0584464555053,1,1,0,3,0,True,True,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
New Jersey,2023,2022,winter_wheat,standardized_revenue,671.5284345,2,0.246380728506,False,0.127450980392,0.163461538462,0.0360105580694,3,3,0,2,0,False,False,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
New York,2023,2022,corn,standardized_revenue,986.29465968,1,1.14779506423,True,0.673333333333,0.675324675325,0.00199134199134,1,1,0,1,0,True,True,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
New York,2023,2022,soybeans,standardized_revenue,650.68050465,3,-0.683098575594,False,0.233333333333,0.227272727273,-0.00606060606061,2,2,0,2,-1,False,False,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
