state,year,crop,ranking_definition,score,score_rank,planted_acres_1000,observed_acreage_share,acreage_rank
Oklahoma,2022,soybeans,total_cost_margin,-427.62373334999995,3.0,545.0,0.10490856592877768,2.0
Oklahoma,2022,winter_wheat,total_cost_margin,-162.07791633000005,2.0,4300.0,0.8277189605389798,1.0
Oklahoma,2023,corn,total_cost_margin,-180.91315634999992,1.0,390.0,0.07222222222222222,3.0
Oklahoma,2023,soybeans,total_cost_margin,-340.7834349,3.0,460.0,0.08518518518518518,2.0
Oklahoma,2023,winter_wheat,total_cost_margin,-191.85668820000004,2.0,4550.0,0.8425925925925926,1.0
Oklahoma,2024,corn,total_cost_margin,-489.24999999999994,3.0,450.0,0.08482563619227144,3.0
Oklahoma,2024,soybeans,total_cost_margin,-452.43000000000006,2.0,505.0,0.09519321394910461,2.0
Oklahoma,2024,winter_wheat,total_cost_margin,-180.45000000000002,1.0,4350.0,0.8199811498586239,1.0
Pennsylvania,2022,corn,total_cost_margin,-22.144896179999968,2.0,1020.0,0.5396825396825397,1.0
Pennsylvania,2022,soybeans,total_cost_margin,-51.67499732999992,3.0,600.0,0.31746031746031744,2.0
Pennsylvania,2022,winter_wheat,total_cost_margin,269.6189344199999,1.0,270.0,0.14285714285714285,3.0
Pennsylvania,2023,corn,total_cost_margin,-140.39223315,3.0,1040.0,0.5502645502645502,1.0
Pennsylvania,2023,soybeans,total_cost_margin,-65.13614864999998,2.0,570.0,0.30158730158730157,2.0
Pennsylvania,2023,winter_wheat,total_cost_margin,179.74982699999998,1.0,280.0,0.14814814814814814,3.0
Pennsylvania,2024,corn,total_cost_margin,-330.44999999999993,3.0,990.0,0.5380434782608695,1.0
Pennsylvania,2024,soybeans,total_cost_margin,-204.43000000000006,2.0,610.0,0.33152173913043476,2.0
Pennsylvania,2024,winter_wheat,total_cost_margin,24.529999999999973,1.0,240.0,0.13043478260869565,3.0
South Carolina,2022,corn,total_cost_margin,-147.16816289999997,3.0,320.0,0.378698224852071,2.0
South Carolina,2022,soybeans,total_cost_margin,-138.43239795,2.0,405.0,0.47928994082840237,1.0
South Carolina,2022,winter_wheat,total_cost_margin,116.12672081999997,1.0,120.0,0.14201183431952663,3.0
South Carolina,2023,corn,total_cost_margin,-175.84804094999996,3.0,365.0,0.41954022988505746,2.0
South Carolina,2023,soybeans,total_cost_margin,-170.14463865,2.0,395.0,0.4540229885057471,1.0
South Carolina,2023,winter_wheat,total_cost_margin,40.39738379999995,1.0,110.0,0.12643678160919541,3.0
South Carolina,2024,corn,total_cost_margin,-477.3399999999999,3.0,330.0,0.4125,2.0
South Carolina,2024,soybeans,total_cost_margin,-313.55000000000007,2.0,390.0,0.4875,1.0
South Carolina,2024,winter_wheat,total_cost_margin,-91.81,1.0,80.0,0.1,3.0
South Dakota,2022,corn,total_cost_margin,-77.71079250000001,2.0,5750.0,0.4922945205479452,1.0
South Dakota,2022,soybeans,total_cost_margin,-123.97283117999997,3.0,5100.0,0.4366438356164384,2.0
South Dakota,2022,winter_wheat,total_cost_margin,68.16040406999998,1.0,830.0,0.07106164383561644,3.0
South Dakota,2023,corn,total_cost_margin,-165.7178101499999,3.0,6300.0,0.5113636363636364,1.0
South Dakota,2023,soybeans,total_cost_margin,-104.51433239999999,2.0,5100.0,0.413961038961039,2.0
South Dakota,2023,winter_wheat,total_cost_margin,-44.76244260000002,1.0,920.0,0.07467532467532467,3.0
South Dakota,2024,corn,total_cost_margin,-227.2299999999999,3.0,5900.0,0.4832104832104832,1.0
South Dakota,2024,soybeans,total_cost_margin,-224.27000000000004,2.0,5450.0,0.44635544635544633,2.0
South Dakota,2024,winter_wheat,total_cost_margin,-41.950000000000045,1.0,860.0,0.07043407043407043,3.0
Tennessee,2022,corn,total_cost_margin,-91.60226657999992,3.0,830.0,0.28719723183391005,2.0
Tennessee,2022,soybeans,total_cost_margin,20.62283652000001,2.0,1650.0,0.5709342560553633,1.0
Tennessee,2022,winter_wheat,total_cost_margin,269.6189344199999,1.0,410.0,0.14186851211072665,3.0
Tennessee,2023,corn,total_cost_margin,-59.35038674999998,3.0,940.0,0.3122923588039867,2.0
Tennessee,2023,soybeans,total_cost_margin,-12.631903649999982,2.0,1600.0,0.53156146179402,1.0
Tennessee,2023,winter_wheat,total_cost_margin,210.7170365999999,1.0,470.0,0.15614617940199335,3.0
Tennessee,2024,corn,total_cost_margin,-274.8699999999999,3.0,700.0,0.2413793103448276,2.0
Tennessee,2024,soybeans,total_cost_margin,-234.19000000000005,2.0,1820.0,0.6275862068965518,1.0
Tennessee,2024,winter_wheat,total_cost_margin,24.529999999999973,1.0,380.0,0.1310344827586207,3.0
Texas,2022,corn,total_cost_margin,-334.70306298,2.0,2150.0,0.28270874424720577,2.0
Texas,2022,soybeans,total_cost_margin,-384.24503304,3.0,155.0,0.020381328073635765,3.0
Texas,2022,winter_wheat,total_cost_margin,-142.89138963000002,1.0,5300.0,0.6969099276791585,1.0
Texas,2023,corn,total_cost_margin,-317.67127214999994,2.0,2500.0,0.2770083102493075,2.0
Texas,2023,soybeans,total_cost_margin,-353.90949615,3.0,125.0,0.013850415512465374,3.0
Texas,2023,winter_wheat,total_cost_margin,-122.18046660000002,1.0,6400.0,0.7091412742382271,1.0
Texas,2024,corn,total_cost_margin,-433.6699999999999,3.0,2150.0,0.27741935483870966,2.0
Texas,2024,soybeans,total_cost_margin,-333.39000000000004,2.0,100.0,0.012903225806451613,3.0
Texas,2024,winter_wheat,total_cost_margin,-219.23000000000002,1.0,5500.0,0.7096774193548387,1.0
Virginia,2022,corn,total_cost_margin,165.3900039000001,2.0,430.0,0.3359375,2.0
Virginia,2022,soybeans,total_cost_margin,-80.59413086999994,3.0,620.0,0.484375,1.0
Virginia,2022,winter_wheat,total_cost_margin,221.65261766999993,1.0,230.0,0.1796875,3.0
Virginia,2023,corn,total_cost_margin,-140.39223315,2.0,495.0,0.38823529411764707,2.0
Virginia,2023,soybeans,total_cost_margin,-183.27069989999998,3.0,580.0,0.4549019607843137,1.0
Virginia,2023,winter_wheat,total_cost_margin,195.23343179999995,1.0,200.0,0.1568627450980392,3.0
Virginia,2024,corn,total_cost_margin,-425.7299999999999,3.0,460.0,0.3770491803278688,2.0
Virginia,2024,soybeans,total_cost_margin,-214.35000000000002,2.0,610.0,0.5,1.0
Virginia,2024,winter_wheat,total_cost_margin,-25.33000000000004,1.0,150.0,0.12295081967213115,3.0
Wisconsin,2022,corn,total_cost_margin,255.6845854200001,2.0,3900.0,0.6132075471698113,1.0
Wisconsin,2022,soybeans,total_cost_margin,107.38023714000008,3.0,2160.0,0.33962264150943394,2.0
Wisconsin,2022,winter_wheat,total_cost_margin,317.58525116999994,1.0,300.0,0.04716981132075472,3.0
Wisconsin,2023,corn,total_cost_margin,-44.15504054999999,3.0,4000.0,0.6259780907668232,1.0
Wisconsin,2023,soybeans,total_cost_margin,-12.631903649999982,2.0,2110.0,0.3302034428794992,2.0
Wisconsin,2023,winter_wheat,total_cost_margin,179.74982699999998,1.0,280.0,0.04381846635367762,3.0
Wisconsin,2024,corn,total_cost_margin,-187.52999999999986,3.0,3750.0,0.6082725060827251,1.0
Wisconsin,2024,soybeans,total_cost_margin,-174.67000000000007,2.0,2150.0,0.34874290348742903,2.0
Wisconsin,2024,winter_wheat,total_cost_margin,63.31,1.0,265.0,0.042984590429845905,3.0
