state,year,crop,ranking_definition,score,score_rank,planted_acres_1000,acreage_rank,observed_acreage_share,score_top,acreage_top,decision_year,lag_year,prior_score,prior_score_rank,prior_acreage_share,prior_acreage_rank,prior_score_top,prior_acreage_top,acreage_share_change,score_rank_change,acreage_rank_change,timing_status
Mississippi,2021,corn,total_cost_margin,211.24851944,1,730,2,0.23973727422,True,False,2021,2020,-34.51881376,2,0.193181818182,2,False,False,0.0465554560382,-1,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Mississippi,2021,soybeans,total_cost_margin,133.30374295,2,2220,1,0.729064039409,False,True,2021,2020,36.79744332,1,0.791666666667,1,True,True,-0.0626026272578,1,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Mississippi,2021,winter_wheat,total_cost_margin,46.03985981,3,95,3,0.0311986863711,False,False,2021,2020,-119.33716302,3,0.0151515151515,3,False,False,0.0160471712196,0,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Mississippi,2022,corn,total_cost_margin,151.49852982,1,580,2,0.19397993311,True,False,2022,2021,211.24851944,1,0.23973727422,2,True,False,-0.0457573411097,0,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Mississippi,2022,soybeans,total_cost_margin,107.38023714,2,2310,1,0.772575250836,False,True,2022,2021,133.30374295,2,0.729064039409,1,False,True,0.0435112114273,0,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Mississippi,2022,winter_wheat,total_cost_margin,68.16040407,3,100,3,0.0334448160535,False,False,2022,2021,46.03985981,3,0.0311986863711,3,False,False,0.00224612968241,0,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Mississippi,2023,corn,total_cost_margin,-18.82946355,3,790,2,0.255663430421,False,False,2023,2022,151.49852982,1,0.19397993311,2,True,False,0.0616834973103,2,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Mississippi,2023,soybeans,total_cost_margin,52.9984026,1,2180,1,0.705501618123,True,True,2023,2022,107.38023714,2,0.772575250836,1,False,True,-0.0670736327131,-1,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Mississippi,2023,winter_wheat,total_cost_margin,-6.0534306,2,120,3,0.0388349514563,False,False,2023,2022,68.16040407,3,0.0334448160535,3,False,False,0.0053901354028,-1,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Mississippi,2024,corn,total_cost_margin,-139.89,3,490,2,0.171929824561,False,False,2024,2023,-18.82946355,3,0.255663430421,2,False,False,-0.0837336058593,0,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Mississippi,2024,soybeans,total_cost_margin,-95.31,1,2300,1,0.80701754386,True,True,2024,2023,52.9984026,1,0.705501618123,1,True,True,0.101515925737,0,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Mississippi,2024,winter_wheat,total_cost_margin,-113.97,2,60,3,0.0210526315789,False,False,2024,2023,-6.0534306,2,0.0388349514563,3,False,False,-0.0177823198774,0,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Missouri,2017,corn,total_cost_margin,-145.60858964,3,3400,2,0.34034034034,False,False,2017,2016,-185.86818558,3,0.367203219316,2,False,False,-0.0268628789756,0,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Missouri,2017,soybeans,total_cost_margin,20.29664468,2,5950,1,0.595595595596,False,True,2017,2016,26.24451984,1,0.56338028169,1,True,True,0.0322153139055,1,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Missouri,2017,winter_wheat,total_cost_margin,25.13405432,1,640,3,0.0640640640641,True,False,2017,2016,-33.77282832,2,0.069416498994,3,False,False,-0.0053524349299,-1,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Missouri,2018,corn,total_cost_margin,-257.72760975,3,3500,2,0.346878097126,False,False,2018,2017,-145.60858964,3,0.34034034034,2,False,False,0.00653775678553,0,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Missouri,2018,soybeans,total_cost_margin,-135.42848225,2,5850,1,0.579781962339,False,True,2018,2017,20.29664468,2,0.595595595596,1,False,True,-0.0158136332566,0,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Missouri,2018,winter_wheat,total_cost_margin,-18.87578975,1,740,3,0.0733399405352,True,False,2018,2017,25.13405432,1,0.0640640640641,3,True,False,0.00927587647112,0,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Missouri,2019,corn,total_cost_margin,-120.95657562,2,3200,2,0.361581920904,False,False,2019,2018,-257.72760975,3,0.346878097126,2,False,False,0.0147038237781,-1,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Missouri,2019,soybeans,total_cost_margin,-124.63754262,3,5100,1,0.576271186441,False,True,2019,2018,-135.42848225,2,0.579781962339,1,False,True,-0.00351077589827,1,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Missouri,2019,winter_wheat,total_cost_margin,-42.02437325,1,550,3,0.0621468926554,True,False,2019,2018,-18.87578975,1,0.0733399405352,3,True,False,-0.0111930478798,0,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Missouri,2020,corn,total_cost_margin,-73.89789589,3,3450,2,0.352760736196,False,False,2020,2019,-120.95657562,2,0.361581920904,2,False,False,-0.00882118470764,1,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Missouri,2020,soybeans,total_cost_margin,1.63624995,1,5850,1,0.598159509202,True,True,2020,2019,-124.63754262,3,0.576271186441,1,False,True,0.0218883227618,-2,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Missouri,2020,winter_wheat,total_cost_margin,-41.11229504,2,480,3,0.0490797546012,False,False,2020,2019,-42.02437325,1,0.0621468926554,3,True,False,-0.0130671380541,1,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Missouri,2021,corn,total_cost_margin,87.99320453,2,3600,2,0.362173038229,False,False,2021,2020,-73.89789589,3,0.352760736196,2,False,False,0.00941230203306,-1,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Missouri,2021,soybeans,total_cost_margin,63.96032825,3,5700,1,0.573440643863,False,True,2021,2020,1.63624995,1,0.598159509202,1,True,True,-0.0247188653393,2,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Missouri,2021,winter_wheat,total_cost_margin,92.36913287,1,640,3,0.0643863179074,True,False,2021,2020,-41.11229504,2,0.0490797546012,3,False,False,0.0153065633062,-1,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Missouri,2022,corn,total_cost_margin,123.71558166,2,3350,2,0.332341269841,False,False,2022,2021,87.99320453,2,0.362173038229,2,False,False,-0.0298317683881,0,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Missouri,2022,soybeans,total_cost_margin,-15.526080405,3,6100,1,0.605158730159,False,True,2022,2021,63.96032825,3,0.573440643863,1,False,True,0.0317180862956,0,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Missouri,2022,winter_wheat,total_cost_margin,144.90651087,1,630,3,0.0625,True,False,2022,2021,92.36913287,1,0.0643863179074,3,True,False,-0.00188631790744,0,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Missouri,2023,corn,total_cost_margin,-160.65269475,3,3850,2,0.376344086022,False,False,2023,2022,123.71558166,2,0.332341269841,2,False,False,0.0440028161802,1,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Missouri,2023,soybeans,total_cost_margin,-52.0100874,2,5600,1,0.547409579668,False,True,2023,2022,-15.526080405,3,0.605158730159,1,False,True,-0.0577491504911,-1,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Missouri,2023,winter_wheat,total_cost_margin,133.2990126,1,780,3,0.0762463343109,True,False,2023,2022,144.90651087,1,0.0625,3,True,False,0.0137463343109,0,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Missouri,2024,corn,total_cost_margin,-151.8,2,3450,2,0.344311377246,False,False,2024,2023,-160.65269475,3,0.376344086022,2,False,False,-0.032032708776,-1,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Missouri,2024,soybeans,total_cost_margin,-164.75,3,5900,1,0.588822355289,False,True,2024,2023,-52.0100874,2,0.547409579668,1,False,True,0.0414127756218,1,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Missouri,2024,winter_wheat,total_cost_margin,24.53,1,670,3,0.0668662674651,True,False,2024,2023,133.2990126,1,0.0762463343109,3,True,False,-0.00938006684578,0,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Nebraska,2017,corn,total_cost_margin,-99.85795614,2,9550,1,0.583384239462,False,True,2017,2016,-121.36783428,3,0.59987819732,1,False,True,-0.0164939578579,-1,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Nebraska,2017,soybeans,total_cost_margin,115.3043938,1,5700,2,0.34819792303,True,False,2017,2016,174.6149328,1,0.316686967113,2,True,False,0.0315109559167,0,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Nebraska,2017,winter_wheat,total_cost_margin,-110.00627848,3,1120,3,0.0684178375076,False,False,2017,2016,-115.95686256,2,0.0834348355664,3,False,False,-0.0150169980587,1,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Nebraska,2018,corn,total_cost_margin,-35.56543575,2,9600,1,0.585365853659,False,True,2018,2017,-99.85795614,2,0.583384239462,1,False,True,0.00198161419611,0,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Nebraska,2018,soybeans,total_cost_margin,15.15309925,1,5700,2,0.34756097561,True,False,2018,2017,115.3043938,1,0.34819792303,2,True,False,-0.000636947420177,0,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Nebraska,2018,winter_wheat,total_cost_margin,-83.96041225,3,1100,3,0.0670731707317,False,False,2018,2017,-110.00627848,3,0.0684178375076,3,False,False,-0.00134466677593,0,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Nebraska,2019,corn,total_cost_margin,5.92635687,2,10100,1,0.628500311139,False,True,2019,2018,-35.56543575,2,0.585365853659,1,False,True,0.0431344574802,0,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Nebraska,2019,soybeans,total_cost_margin,7.417148505,1,4900,2,0.304915992533,True,False,2019,2018,15.15309925,1,0.34756097561,2,True,False,-0.0426449830771,0,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Nebraska,2019,winter_wheat,total_cost_margin,-76.18374701,3,1070,3,0.0665836963286,False,False,2019,2018,-83.96041225,3,0.0670731707317,3,False,False,-0.000489474403145,0,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Nebraska,2020,corn,total_cost_margin,-34.51881376,2,10200,1,0.625766871166,False,True,2020,2019,5.92635687,2,0.628500311139,1,False,True,-0.00273343997312,0,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Nebraska,2020,soybeans,total_cost_margin,83.67903448,1,5200,2,0.319018404908,True,False,2020,2019,7.417148505,1,0.304915992533,2,True,False,0.0141024123753,0,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Nebraska,2020,winter_wheat,total_cost_margin,-158.44959701,3,900,3,0.0552147239264,False,False,2020,2019,-76.18374701,3,0.0665836963286,3,False,False,-0.0113689724022,0,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Nebraska,2021,corn,total_cost_margin,287.54942867,1,9900,1,0.602923264312,True,True,2021,2020,-34.51881376,2,0.625766871166,1,False,True,-0.0228436068538,-1,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Nebraska,2021,soybeans,total_cost_margin,258.12188941,2,5600,2,0.341047503045,False,False,2021,2020,83.67903448,1,0.319018404908,2,True,False,0.0220290981371,1,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Nebraska,2021,winter_wheat,total_cost_margin,-31.17559529,3,920,3,0.0560292326431,False,False,2021,2020,-158.44959701,3,0.0552147239264,3,False,False,0.000814508716738,0,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Nebraska,2022,corn,total_cost_margin,151.49852982,1,9600,1,0.587875076546,True,True,2022,2021,287.54942867,1,0.602923264312,1,True,True,-0.0150481877656,0,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Nebraska,2022,soybeans,total_cost_margin,35.08240329,2,5750,2,0.352112676056,False,False,2022,2021,258.12188941,2,0.341047503045,2,False,False,0.0110651730113,0,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Nebraska,2022,winter_wheat,total_cost_margin,-123.70486293,3,980,3,0.0600122473974,False,False,2022,2021,-31.17559529,3,0.0560292326431,3,False,False,0.00398301475431,0,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Nebraska,2023,corn,total_cost_margin,-13.76434815,2,9950,1,0.609308022045,False,True,2023,2022,151.49852982,1,0.587875076546,1,True,True,0.0214329454991,1,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Nebraska,2023,soybeans,total_cost_margin,-6.068873025,1,5250,2,0.321494182486,True,False,2023,2022,35.08240329,2,0.352112676056,2,False,False,-0.0306184935701,-1,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Nebraska,2023,winter_wheat,total_cost_margin,-83.4714546,3,1130,3,0.0691977954685,False,False,2023,2022,-123.70486293,3,0.0600122473974,3,False,False,0.00918554807103,0,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Nebraska,2024,corn,total_cost_margin,-131.95,3,10050,1,0.614678899083,False,True,2024,2023,-13.76434815,2,0.609308022045,1,False,True,0.00537087703725,1,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Nebraska,2024,soybeans,total_cost_margin,-80.43,1,5300,2,0.324159021407,True,False,2024,2023,-6.068873025,1,0.321494182486,2,True,False,0.00266483892051,0,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Nebraska,2024,winter_wheat,total_cost_margin,-102.89,2,1000,3,0.0611620795107,False,False,2024,2023,-83.4714546,3,0.0691977954685,3,False,False,-0.00803571595776,-1,0,STRICTLY_LAGGED_NO_LOOKAHEAD
New Jersey,2017,corn,total_cost_margin,-158.08603514,3,77,2,0.385,False,False,2017,2016,-263.26860714,3,0.390243902439,2,False,False,-0.00524390243902,0,0,STRICTLY_LAGGED_NO_LOOKAHEAD
New Jersey,2017,soybeans,total_cost_margin,-33.1452142,2,100,1,0.5,False,True,2017,2016,-134.4900942,2,0.487804878049,1,False,True,0.0121951219512,0,0,STRICTLY_LAGGED_NO_LOOKAHEAD
New Jersey,2017,winter_wheat,total_cost_margin,0.56308472,1,23,3,0.115,True,False,2017,2016,-64.59184116,1,0.121951219512,3,True,False,-0.0069512195122,0,0,STRICTLY_LAGGED_NO_LOOKAHEAD
New Jersey,2018,corn,total_cost_margin,-253.45526025,3,72,2,0.369230769231,False,False,2018,2017,-158.08603514,3,0.385,2,False,False,-0.0157692307692,0,0,STRICTLY_LAGGED_NO_LOOKAHEAD
New Jersey,2018,soybeans,total_cost_margin,-189.2076185,2,105,1,0.538461538462,False,True,2018,2017,-33.1452142,2,0.5,1,False,True,0.0384615384615,0,0,STRICTLY_LAGGED_NO_LOOKAHEAD
New Jersey,2018,winter_wheat,total_cost_margin,0.649597,1,18,3,0.0923076923077,True,False,2018,2017,0.56308472,1,0.115,3,True,False,-0.0226923076923,0,0,STRICTLY_LAGGED_NO_LOOKAHEAD
New Jersey,2019,corn,total_cost_margin,-120.95657562,2,77,2,0.403141361257,False,False,2019,2018,-253.45526025,3,0.369230769231,2,False,False,0.0339105920258,-1,0,STRICTLY_LAGGED_NO_LOOKAHEAD
New Jersey,2019,soybeans,total_cost_margin,-219.71692023,3,95,1,0.497382198953,False,True,2019,2018,-189.2076185,2,0.538461538462,1,False,True,-0.0410793395087,1,0,STRICTLY_LAGGED_NO_LOOKAHEAD
New Jersey,2019,winter_wheat,total_cost_margin,-24.94468637,1,19,3,0.0994764397906,True,False,2019,2018,0.649597,1,0.0923076923077,3,True,False,0.00716874748288,0,0,STRICTLY_LAGGED_NO_LOOKAHEAD
New Jersey,2020,corn,total_cost_margin,-139.52969944,3,80,2,0.402010050251,False,False,2020,2019,-120.95657562,2,0.403141361257,2,False,False,-0.00113131100529,1,0,STRICTLY_LAGGED_NO_LOOKAHEAD
New Jersey,2020,soybeans,total_cost_margin,-56.965739,2,94,1,0.472361809045,False,True,2020,2019,-219.71692023,3,0.497382198953,1,False,True,-0.0250203899077,-1,0,STRICTLY_LAGGED_NO_LOOKAHEAD
New Jersey,2020,winter_wheat,total_cost_margin,-13.17484219,1,25,3,0.125628140704,True,False,2020,2019,-24.94468637,1,0.0994764397906,3,True,False,0.0261517009129,0,0,STRICTLY_LAGGED_NO_LOOKAHEAD
New Jersey,2021,corn,total_cost_margin,105.60110666,2,78,2,0.388059701493,False,False,2021,2020,-139.52969944,3,0.402010050251,2,False,False,-0.0139503487587,-1,0,STRICTLY_LAGGED_NO_LOOKAHEAD
New Jersey,2021,soybeans,total_cost_margin,22.35427943,3,100,1,0.497512437811,False,True,2021,2020,-56.965739,2,0.472361809045,1,False,True,0.0251506287657,1,0,STRICTLY_LAGGED_NO_LOOKAHEAD
New Jersey,2021,winter_wheat,total_cost_margin,107.81222389,1,23,3,0.114427860697,True,False,2021,2020,-13.17484219,1,0.125628140704,3,True,False,-0.011200280007,0,0,STRICTLY_LAGGED_NO_LOOKAHEAD
New Jersey,2022,corn,total_cost_margin,-202.73405922,2,68,2,0.333333333333,False,False,2022,2021,105.60110666,2,0.388059701493,2,False,False,-0.0547263681592,0,0,STRICTLY_LAGGED_NO_LOOKAHEAD
New Jersey,2022,soybeans,total_cost_margin,-268.56849888,3,110,1,0.539215686275,False,True,2022,2021,22.35427943,3,0.497512437811,1,False,True,0.0417032484636,0,0,STRICTLY_LAGGED_NO_LOOKAHEAD
New Jersey,2022,winter_wheat,total_cost_margin,240.83914437,1,26,3,0.127450980392,True,False,2022,2021,107.81222389,1,0.114427860697,3,True,False,0.0130231196956,0,0,STRICTLY_LAGGED_NO_LOOKAHEAD
New Jersey,2023,corn,total_cost_margin,-84.67596375,2,74,2,0.355769230769,False,False,2023,2022,-202.73405922,2,0.333333333333,2,False,False,0.0224358974359,0,0,STRICTLY_LAGGED_NO_LOOKAHEAD
New Jersey,2023,soybeans,total_cost_margin,-117.64039365,3,100,1,0.480769230769,False,True,2023,2022,-268.56849888,3,0.539215686275,1,False,True,-0.0584464555053,0,0,STRICTLY_LAGGED_NO_LOOKAHEAD
New Jersey,2023,winter_wheat,total_cost_margin,226.2006414,1,34,3,0.163461538462,True,False,2023,2022,240.83914437,1,0.127450980392,3,True,False,0.0360105580694,0,0,STRICTLY_LAGGED_NO_LOOKAHEAD
New York,2017,corn,total_cost_margin,-183.04092614,3,1000,1,0.709219858156,False,True,2017,2016,-332.06898186,3,0.709677419355,1,False,True,-0.00045756119881,0,0,STRICTLY_LAGGED_NO_LOOKAHEAD
New York,2017,soybeans,total_cost_margin,-33.1452142,2,270,2,0.191489361702,False,False,2017,2016,-72.6690888,2,0.212903225806,2,False,False,-0.0214138641043,0,0,STRICTLY_LAGGED_NO_LOOKAHEAD
New York,2017,winter_wheat,total_cost_margin,18.99131192,1,140,3,0.0992907801418,True,False,2017,2016,-13.22681976,1,0.0774193548387,3,True,False,0.0218714253031,0,0,STRICTLY_LAGGED_NO_LOOKAHEAD
New York,2018,corn,total_cost_margin,-176.55296925,3,1100,1,0.714285714286,False,True,2018,2017,-183.04092614,3,0.709219858156,1,False,True,0.00506585612969,0,0,STRICTLY_LAGGED_NO_LOOKAHEAD
New York,2018,soybeans,total_cost_margin,-54.759777875,2,330,2,0.214285714286,False,False,2018,2017,-33.1452142,2,0.191489361702,2,False,False,0.0227963525836,0,0,STRICTLY_LAGGED_NO_LOOKAHEAD
New York,2018,winter_wheat,total_cost_margin,46.20883275,1,110,3,0.0714285714286,True,False,2018,2017,18.99131192,1,0.0992907801418,3,True,False,-0.0278622087133,0,0,STRICTLY_LAGGED_NO_LOOKAHEAD
New York,2019,corn,total_cost_margin,-106.85847201,3,1020,1,0.758364312268,False,True,2019,2018,-176.55296925,3,0.714285714286,1,False,True,0.0440785979819,0,0,STRICTLY_LAGGED_NO_LOOKAHEAD
New York,2019,soybeans,total_cost_margin,-103.50879204,2,235,2,0.174721189591,False,False,2019,2018,-54.759777875,2,0.214285714286,2,False,False,-0.0395645246946,0,0,STRICTLY_LAGGED_NO_LOOKAHEAD
New York,2019,winter_wheat,total_cost_margin,-42.02437325,1,90,3,0.0669144981413,True,False,2019,2018,46.20883275,1,0.0714285714286,3,True,False,-0.00451407328731,0,0,STRICTLY_LAGGED_NO_LOOKAHEAD
New York,2020,corn,total_cost_margin,-135.15424587,3,1030,1,0.688963210702,False,True,2020,2019,-106.85847201,3,0.758364312268,1,False,True,-0.0694011015653,0,0,STRICTLY_LAGGED_NO_LOOKAHEAD
New York,2020,soybeans,total_cost_margin,1.63624995,1,315,2,0.210702341137,True,False,2020,2019,-103.50879204,2,0.174721189591,2,False,False,0.035981151546,-1,0,STRICTLY_LAGGED_NO_LOOKAHEAD
New York,2020,winter_wheat,total_cost_margin,-18.76233276,2,150,3,0.100334448161,False,False,2020,2019,-42.02437325,1,0.0669144981413,3,True,False,0.0334199500193,1,0,STRICTLY_LAGGED_NO_LOOKAHEAD
New York,2021,corn,total_cost_margin,129.0783095,2,1050,1,0.686274509804,False,True,2021,2020,-135.15424587,3,0.688963210702,1,False,True,-0.00268870089842,-1,0,STRICTLY_LAGGED_NO_LOOKAHEAD
New York,2021,soybeans,total_cost_margin,119.43506001,3,325,2,0.212418300654,False,False,2021,2020,1.63624995,1,0.210702341137,2,True,False,0.00171595951647,2,0,STRICTLY_LAGGED_NO_LOOKAHEAD
New York,2021,winter_wheat,total_cost_margin,185.02767899,1,155,3,0.101307189542,True,False,2021,2020,-18.76233276,2,0.100334448161,3,False,False,0.000972741381949,-1,0,STRICTLY_LAGGED_NO_LOOKAHEAD
New York,2022,corn,total_cost_margin,-8.2534221,2,1010,1,0.673333333333,False,True,2022,2021,129.0783095,2,0.686274509804,1,False,True,-0.0129411764706,0,0,STRICTLY_LAGGED_NO_LOOKAHEAD
New York,2022,soybeans,total_cost_margin,-22.75586379,3,350,2,0.233333333333,False,False,2022,2021,119.43506001,3,0.212418300654,2,False,False,0.0209150326797,0,0,STRICTLY_LAGGED_NO_LOOKAHEAD
New York,2022,winter_wheat,total_cost_margin,260.02567107,1,140,3,0.0933333333333,True,False,2022,2021,185.02767899,1,0.101307189542,3,True,False,-0.00797385620915,0,0,STRICTLY_LAGGED_NO_LOOKAHEAD
New York,2023,corn,total_cost_margin,-130.26200235,3,1040,1,0.675324675325,False,True,2023,2022,-8.2534221,2,0.673333333333,1,False,True,0.00199134199134,1,0,STRICTLY_LAGGED_NO_LOOKAHEAD
New York,2023,soybeans,total_cost_margin,-12.63190365,2,350,2,0.227272727273,False,False,2023,2022,-22.75586379,3,0.233333333333,2,False,False,-0.00606060606061,-1,0,STRICTLY_LAGGED_NO_LOOKAHEAD
New York,2023,winter_wheat,total_cost_margin,218.458839,1,150,3,0.0974025974026,True,False,2023,2022,260.02567107,1,0.0933333333333,3,True,False,0.00406926406926,0,0,STRICTLY_LAGGED_NO_LOOKAHEAD
New York,2024,corn,total_cost_margin,-207.38,3,1020,1,0.668852459016,False,True,2024,2023,-130.26200235,3,0.675324675325,1,False,True,-0.00647221630828,0,0,STRICTLY_LAGGED_NO_LOOKAHEAD
New York,2024,soybeans,total_cost_margin,-144.91,2,370,2,0.24262295082,False,False,2024,2023,-12.63190365,2,0.227272727273,2,False,False,0.0153502235469,0,0,STRICTLY_LAGGED_NO_LOOKAHEAD
New York,2024,winter_wheat,total_cost_margin,24.53,1,135,3,0.0885245901639,True,False,2024,2023,218.458839,1,0.0974025974026,3,True,False,-0.00887800723866,0,0,STRICTLY_LAGGED_NO_LOOKAHEAD
North Carolina,2017,corn,total_cost_margin,-262.06474764,3,890,2,0.292763157895,False,False,2017,2016,-332.06898186,3,0.32154340836,2,False,False,-0.0287802504654,0,0,STRICTLY_LAGGED_NO_LOOKAHEAD
North Carolina,2017,soybeans,total_cost_margin,-92.5250574,2,1700,1,0.559210526316,False,True,2017,2016,-146.85429528,1,0.543408360129,1,True,True,0.0158021661872,1,0,STRICTLY_LAGGED_NO_LOOKAHEAD
North Carolina,2017,winter_wheat,total_cost_margin,-54.72159688,1,450,3,0.148026315789,True,False,2017,2016,-182.73139038,2,0.135048231511,3,False,False,0.0129780842782,-1,0,STRICTLY_LAGGED_NO_LOOKAHEAD
North Carolina,2018,corn,total_cost_margin,-373.08104625,3,910,2,0.301324503311,False,False,2018,2017,-262.06474764,3,0.292763157895,2,False,False,0.00856134541652,0,0,STRICTLY_LAGGED_NO_LOOKAHEAD
North Carolina,2018,soybeans,total_cost_margin,-253.742582,2,1650,1,0.546357615894,False,True,2018,2017,-92.5250574,2,0.559210526316,1,False,True,-0.0128529104217,0,0,STRICTLY_LAGGED_NO_LOOKAHEAD
North Carolina,2018,winter_wheat,total_cost_margin,-31.89271425,1,460,3,0.152317880795,True,False,2018,2017,-54.72159688,1,0.148026315789,3,True,False,0.00429156500523,0,0,STRICTLY_LAGGED_NO_LOOKAHEAD
North Carolina,2019,corn,total_cost_margin,-327.7287619,3,990,2,0.351063829787,False,False,2019,2018,-373.08104625,3,0.301324503311,2,False,False,0.049739326476,0,0,STRICTLY_LAGGED_NO_LOOKAHEAD
North Carolina,2019,soybeans,total_cost_margin,-240.84567081,2,1540,1,0.54609929078,False,True,2019,2018,-253.742582,2,0.546357615894,1,False,True,-0.000258325113898,0,0,STRICTLY_LAGGED_NO_LOOKAHEAD
North Carolina,2019,winter_wheat,total_cost_margin,-81.87697597,1,290,3,0.102836879433,True,False,2019,2018,-31.89271425,1,0.152317880795,3,True,False,-0.0494810013621,0,0,STRICTLY_LAGGED_NO_LOOKAHEAD
North Carolina,2020,corn,total_cost_margin,-327.67420295,3,990,2,0.325657894737,False,False,2020,2019,-327.7287619,3,0.351063829787,2,False,False,-0.0254059350504,0,0,STRICTLY_LAGGED_NO_LOOKAHEAD
North Carolina,2020,soybeans,total_cost_margin,-150.72892132,2,1600,1,0.526315789474,False,True,2020,2019,-240.84567081,2,0.54609929078,1,False,True,-0.0197835013065,0,0,STRICTLY_LAGGED_NO_LOOKAHEAD
North Carolina,2020,winter_wheat,total_cost_margin,-52.28727618,1,450,3,0.148026315789,True,False,2020,2019,-81.87697597,1,0.102836879433,3,True,False,0.0451894363568,0,0,STRICTLY_LAGGED_NO_LOOKAHEAD
North Carolina,2021,corn,total_cost_margin,23.43089672,1,960,2,0.313725490196,True,False,2021,2020,-327.67420295,3,0.325657894737,2,False,False,-0.0119324045408,-2,0,STRICTLY_LAGGED_NO_LOOKAHEAD
North Carolina,2021,soybeans,total_cost_margin,-60.85781821,3,1650,1,0.539215686275,False,True,2021,2020,-150.72892132,2,0.526315789474,1,False,True,0.0128998968008,1,0,STRICTLY_LAGGED_NO_LOOKAHEAD
North Carolina,2021,winter_wheat,total_cost_margin,22.87522328,2,450,3,0.147058823529,False,False,2021,2020,-52.28727618,1,0.148026315789,3,True,False,-0.000967492260062,1,0,STRICTLY_LAGGED_NO_LOOKAHEAD
North Carolina,2022,corn,total_cost_margin,-119.38521474,3,820,2,0.273333333333,False,False,2022,2021,23.43089672,1,0.313725490196,2,True,False,-0.0403921568627,2,0,STRICTLY_LAGGED_NO_LOOKAHEAD
North Carolina,2022,soybeans,total_cost_margin,-116.743047795,2,1700,1,0.566666666667,False,True,2022,2021,-60.85781821,3,0.539215686275,1,False,True,0.0274509803922,-1,0,STRICTLY_LAGGED_NO_LOOKAHEAD
North Carolina,2022,winter_wheat,total_cost_margin,183.27956427,1,480,3,0.16,True,False,2022,2021,22.87522328,2,0.147058823529,3,False,False,0.0129411764706,-1,0,STRICTLY_LAGGED_NO_LOOKAHEAD
North Carolina,2023,corn,total_cost_margin,-191.04338715,3,950,2,0.309446254072,False,False,2023,2022,-119.38521474,3,0.273333333333,2,False,False,0.0361129207383,0,0,STRICTLY_LAGGED_NO_LOOKAHEAD
