state,year,crop,ranking_definition,score,score_rank,planted_acres_1000,acreage_rank,observed_acreage_share,score_top,acreage_top
Indiana,2022,soybeans,total_cost_margin,157.988720835,3,5850,1,0.513608428446,False,True
Indiana,2022,winter_wheat,total_cost_margin,346.36504122,1,290,3,0.0254609306409,True,False
Indiana,2023,corn,total_cost_margin,92.60307525,3,5450,2,0.479964773228,False,False
Indiana,2023,soybeans,total_cost_margin,118.62870885,2,5500,1,0.484368119771,False,True
Indiana,2023,winter_wheat,total_cost_margin,303.6186654,1,405,3,0.0356671070013,True,False
Indiana,2024,corn,total_cost_margin,-92.25,3,5200,2,0.459770114943,False,False
Indiana,2024,soybeans,total_cost_margin,-65.55,2,5800,1,0.512820512821,False,True
Indiana,2024,winter_wheat,total_cost_margin,102.09,1,310,3,0.027409372237,True,False
Iowa,2016,corn,total_cost_margin,-13.86724878,2,13900,1,0.593383137673,False,True
Iowa,2016,soybeans,total_cost_margin,162.25073172,1,9500,2,0.405549626467,True,False
Iowa,2016,winter_wheat,total_cost_margin,-69.7283433,3,25,3,0.00106723585912,False,False
Iowa,2017,corn,total_cost_margin,-12.51583764,3,13300,1,0.570423743352,False,True
Iowa,2017,soybeans,total_cost_margin,109.36640948,1,10000,2,0.428890032596,True,False
Iowa,2017,winter_wheat,total_cost_margin,25.13405432,2,16,3,0.000686224052153,False,False
Iowa,2018,corn,total_cost_margin,-18.47603775,2,13200,1,0.568573397657,False,True
Iowa,2018,soybeans,total_cost_margin,-6.35855525,1,10000,2,0.430737422467,True,False
Iowa,2018,winter_wheat,total_cost_margin,-25.384252,3,16,3,0.000689179875948,False,False
Kansas,2016,corn,total_cost_margin,-276.1686774,3,5100,2,0.28895184136,False,False
Kansas,2016,soybeans,total_cost_margin,13.88031876,1,4050,3,0.229461756374,True,False
Kansas,2016,winter_wheat,total_cost_margin,-100.54735614,2,8500,1,0.481586402266,False,True
Kansas,2017,corn,total_cost_margin,-303.65623264,3,5500,2,0.301369863014,False,False
Kansas,2017,soybeans,total_cost_margin,-122.214979,2,5150,3,0.282191780822,False,False
Kansas,2017,winter_wheat,total_cost_margin,-97.72079368,1,7600,1,0.416438356164,True,True
Kansas,2018,corn,total_cost_margin,-304.72345425,3,5450,2,0.304469273743,False,False
Kansas,2018,soybeans,total_cost_margin,-151.562223125,1,4750,3,0.265363128492,True,False
Kansas,2018,winter_wheat,total_cost_margin,-155.553497,2,7700,1,0.430167597765,False,True
Kansas,2019,corn,total_cost_margin,-224.34266876,3,6400,2,0.354570637119,False,False
Kansas,2019,soybeans,total_cost_margin,-172.177231425,2,4550,3,0.252077562327,False,False
Kansas,2019,winter_wheat,total_cost_margin,-104.64989181,1,7100,1,0.393351800554,True,True
Kansas,2020,corn,total_cost_margin,-235.78967798,3,6100,2,0.348571428571,False,False
Kansas,2020,soybeans,total_cost_margin,-115.56772795,1,4800,3,0.274285714286,True,False
Kansas,2020,winter_wheat,total_cost_margin,-136.09963473,2,6600,1,0.377142857143,False,True
Kansas,2021,corn,total_cost_margin,-35.26211038,2,5700,2,0.319327731092,False,False
Kansas,2021,soybeans,total_cost_margin,-67.79215968,3,4850,3,0.271708683473,False,False
Kansas,2021,winter_wheat,total_cost_margin,-8.01095876,1,7300,1,0.408963585434,True,True
Kansas,2022,corn,total_cost_margin,-195.78832218,2,5500,2,0.3081232493,False,False
Kansas,2022,soybeans,total_cost_margin,-275.798282265,3,5050,3,0.282913165266,False,False
Kansas,2022,winter_wheat,total_cost_margin,-75.73854618,1,7300,1,0.408963585434,True,True
Kansas,2023,corn,total_cost_margin,-332.86661835,2,5750,2,0.314551422319,False,False
Kansas,2023,soybeans,total_cost_margin,-340.7834349,3,4430,3,0.242341356674,False,False
Kansas,2023,winter_wheat,total_cost_margin,-137.6640714,1,8100,1,0.443107221007,True,True
Kansas,2024,corn,total_cost_margin,-366.18,3,6300,2,0.341833966359,False,False
Kansas,2024,soybeans,total_cost_margin,-303.63,2,4530,3,0.24579489962,False,False
Kansas,2024,winter_wheat,total_cost_margin,-152.75,1,7600,1,0.412371134021,True,True
Kentucky,2016,corn,total_cost_margin,-203.06827926,3,1500,2,0.394736842105,False,False
Kentucky,2016,soybeans,total_cost_margin,38.60872092,1,1790,1,0.471052631579,True,True
Kentucky,2016,winter_wheat,total_cost_margin,17.59219308,2,510,3,0.134210526316,False,False
Kentucky,2017,corn,total_cost_margin,-112.33540164,3,1320,2,0.352,False,False
Kentucky,2017,soybeans,total_cost_margin,61.86253492,2,1950,1,0.52,False,True
Kentucky,2017,winter_wheat,total_cost_margin,80.41873592,1,480,3,0.128,True,False
Kentucky,2018,corn,total_cost_margin,-108.19537725,3,1340,2,0.353562005277,False,False
Kentucky,2018,soybeans,total_cost_margin,-60.1376915,2,2000,1,0.527704485488,False,True
Kentucky,2018,winter_wheat,total_cost_margin,26.683446,1,450,3,0.118733509235,True,False
Kentucky,2019,corn,total_cost_margin,-55.16542544,2,1550,2,0.417789757412,False,False
Kentucky,2019,soybeans,total_cost_margin,-124.63754262,3,1700,1,0.458221024259,False,True
Kentucky,2019,winter_wheat,total_cost_margin,31.98760323,1,460,3,0.123989218329,True,False
Kentucky,2020,corn,total_cost_margin,-17.01699948,2,1470,2,0.383812010444,False,False
Kentucky,2020,soybeans,total_cost_margin,48.51784111,1,1850,1,0.483028720627,True,True
Kentucky,2020,winter_wheat,total_cost_margin,-35.52480447,3,510,3,0.13315926893,False,False
Kentucky,2021,corn,total_cost_margin,275.81082725,1,1550,2,0.39641943734,True,False
Kentucky,2021,soybeans,total_cost_margin,161.04110883,3,1850,1,0.473145780051,False,True
Kentucky,2021,winter_wheat,total_cost_margin,262.24313409,2,510,3,0.130434782609,False,False
Kentucky,2022,corn,total_cost_margin,88.98689646,2,1420,2,0.364102564103,False,False
Kentucky,2022,soybeans,total_cost_margin,64.00153683,3,1950,1,0.5,False,True
Kentucky,2022,winter_wheat,total_cost_margin,336.77177787,1,530,3,0.135897435897,True,False
Kentucky,2023,corn,total_cost_margin,11.56122885,3,1600,2,0.39603960396,False,False
Kentucky,2023,soybeans,total_cost_margin,39.87234135,2,1830,1,0.45297029703,False,True
Kentucky,2023,winter_wheat,total_cost_margin,272.6514558,1,610,3,0.15099009901,True,False
Kentucky,2024,corn,total_cost_margin,-171.65,2,1370,2,0.344221105528,False,False
Kentucky,2024,soybeans,total_cost_margin,-174.67,3,2050,1,0.515075376884,False,True
Kentucky,2024,winter_wheat,total_cost_margin,24.53,1,560,3,0.140703517588,True,False
Louisiana,2016,corn,total_cost_margin,-177.26813874,3,620,2,0.330666666667,False,False
Louisiana,2016,soybeans,total_cost_margin,20.0624193,1,1230,1,0.656,True,True
Louisiana,2016,winter_wheat,total_cost_margin,-162.18538182,2,25,3,0.0133333333333,False,False
Louisiana,2017,corn,total_cost_margin,-87.38051064,2,500,2,0.279329608939,False,False
Louisiana,2017,soybeans,total_cost_margin,73.73850356,1,1270,1,0.709497206704,True,True
Louisiana,2017,winter_wheat,total_cost_margin,-110.00627848,3,20,3,0.0111731843575,False,False
Louisiana,2018,corn,total_cost_margin,-116.74007625,3,460,2,0.253443526171,False,False
Louisiana,2018,soybeans,total_cost_margin,-60.1376915,2,1340,1,0.738292011019,False,True
Louisiana,2018,winter_wheat,total_cost_margin,20.17498375,1,15,3,0.00826446280992,True,False
Maryland,2016,corn,total_cost_margin,-233.1684432,3,460,2,0.34328358209,False,False
Maryland,2016,soybeans,total_cost_margin,-66.48698826,2,520,1,0.388059701493,False,True
Maryland,2016,winter_wheat,total_cost_margin,-64.59184116,1,360,3,0.268656716418,True,False
Maryland,2017,corn,total_cost_margin,-137.29029264,3,480,2,0.345323741007,False,False
Maryland,2017,soybeans,total_cost_margin,38.11059764,2,500,1,0.359712230216,False,True
Maryland,2017,winter_wheat,total_cost_margin,43.56228152,1,410,3,0.294964028777,True,False
Maryland,2018,corn,total_cost_margin,-232.09351275,3,450,2,0.338345864662,False,False
Maryland,2018,soybeans,total_cost_margin,-108.538914125,2,520,1,0.390977443609,False,True
Maryland,2018,winter_wheat,total_cost_margin,7.15805925,1,360,3,0.270676691729,True,False
Maryland,2019,corn,total_cost_margin,-92.7603684,2,510,1,0.38202247191,False,True
Maryland,2019,soybeans,total_cost_margin,-145.7662932,3,480,2,0.359550561798,False,False
Maryland,2019,winter_wheat,total_cost_margin,26.29437427,1,345,3,0.258426966292,True,False
Maryland,2020,corn,total_cost_margin,-143.90515301,3,480,2,0.363636363636,False,False
Maryland,2020,soybeans,total_cost_margin,-45.24534121,2,485,1,0.367424242424,False,True
Maryland,2020,winter_wheat,total_cost_margin,20.35010123,1,355,3,0.268939393939,True,False
Maryland,2021,corn,total_cost_margin,176.03271518,2,470,2,0.360153256705,False,False
Maryland,2021,soybeans,total_cost_margin,119.43506001,3,490,1,0.375478927203,False,True
Maryland,2021,winter_wheat,total_cost_margin,200.47077001,1,345,3,0.264367816092,True,False
Maryland,2022,corn,total_cost_margin,151.49852982,2,420,2,0.324324324324,False,False
Maryland,2022,soybeans,total_cost_margin,-51.67499733,3,520,1,0.401544401544,False,True
Maryland,2022,winter_wheat,total_cost_margin,317.58525117,1,355,3,0.274131274131,True,False
Maryland,2023,corn,total_cost_margin,-99.87130995,3,480,1,0.372093023256,False,True
Maryland,2023,soybeans,total_cost_margin,-65.13614865,2,470,2,0.364341085271,False,False
Maryland,2023,winter_wheat,total_cost_margin,249.4260486,1,340,3,0.263565891473,True,False
Maryland,2024,corn,total_cost_margin,-310.6,3,440,2,0.349206349206,False,False
Maryland,2024,soybeans,total_cost_margin,-214.35,2,495,1,0.392857142857,False,True
Maryland,2024,winter_wheat,total_cost_margin,24.53,1,325,3,0.257936507937,True,False
Michigan,2016,corn,total_cost_margin,-211.6683261,3,2400,1,0.472440944882,False,True
Michigan,2016,soybeans,total_cost_margin,44.79082146,2,2070,2,0.407480314961,False,False
Michigan,2016,winter_wheat,total_cost_margin,63.82071234,1,610,3,0.120078740157,True,False
Michigan,2017,corn,total_cost_margin,-191.35922314,3,2250,2,0.449101796407,False,False
Michigan,2017,soybeans,total_cost_margin,-62.8351358,2,2280,1,0.455089820359,False,True
Michigan,2017,winter_wheat,total_cost_margin,92.70422072,1,480,3,0.0958083832335,True,False
Michigan,2018,corn,total_cost_margin,-202.18706625,3,2300,1.5,0.450097847358,False,True
Michigan,2018,soybeans,total_cost_margin,-103.1610005,2,2300,1.5,0.450097847358,False,True
Michigan,2018,winter_wheat,total_cost_margin,91.7680685,1,510,3,0.0998043052838,True,False
Michigan,2019,corn,total_cost_margin,-158.55151858,2,2000,1,0.46403712297,False,True
Michigan,2019,soybeans,total_cost_margin,-182.741606715,3,1760,2,0.408352668213,False,False
Michigan,2019,winter_wheat,total_cost_margin,3.52145843,1,550,3,0.127610208817,True,False
Michigan,2020,corn,total_cost_margin,-152.65606015,3,2350,1,0.46626984127,False,True
Michigan,2020,soybeans,total_cost_margin,-33.52494342,2,2200,2,0.436507936508,False,False
Michigan,2020,winter_wheat,total_cost_margin,31.52508237,1,490,3,0.0972222222222,True,False
Michigan,2021,corn,total_cost_margin,170.16341447,2,2350,1,0.45988258317,False,True
Michigan,2021,soybeans,total_cost_margin,91.69769413,3,2150,2,0.420743639922,False,False
Michigan,2021,winter_wheat,total_cost_margin,215.91386103,1,610,3,0.119373776908,True,False
Michigan,2022,corn,total_cost_margin,172.33574094,2,2300,1,0.459081836327,False,True
Michigan,2022,soybeans,total_cost_margin,6.16326975,3,2250,2,0.449101796407,False,False
Michigan,2022,winter_wheat,total_cost_margin,365.55156792,1,460,3,0.0918163672655,True,False
Michigan,2023,corn,total_cost_margin,-84.67596375,3,2400,1,0.47619047619,False,True
Michigan,2023,soybeans,total_cost_margin,-78.2622099,2,2040,2,0.404761904762,False,False
Michigan,2023,winter_wheat,total_cost_margin,233.9424438,1,600,3,0.119047619048,True,False
Michigan,2024,corn,total_cost_margin,-159.74,2,2250,1,0.463917525773,False,True
Michigan,2024,soybeans,total_cost_margin,-164.75,3,2200,2,0.453608247423,False,False
Michigan,2024,winter_wheat,total_cost_margin,91.01,1,400,3,0.0824742268041,True,False
Minnesota,2016,corn,total_cost_margin,-56.86748298,2,8450,1,0.527762163513,False,True
Minnesota,2016,soybeans,total_cost_margin,63.33712308,1,7550,2,0.471550808819,True,False
Minnesota,2016,winter_wheat,total_cost_margin,-80.00134758,3,11,3,0.000687027668478,False,False
Minnesota,2017,corn,total_cost_margin,-45.78902564,2,8050,2,0.496607032696,False,False
Minnesota,2017,soybeans,total_cost_margin,-3.4552926,1,8150,1,0.502776064158,True,True
Minnesota,2017,winter_wheat,total_cost_margin,-116.14902088,3,10,3,0.000616903146206,False,False
Minnesota,2018,corn,total_cost_margin,-78.28893075,3,7900,1,0.502832410413,False,True
Minnesota,2018,soybeans,total_cost_margin,-76.271432375,2,7800,2,0.496467443193,False,False
Minnesota,2018,winter_wheat,total_cost_margin,-12.3673275,1,11,3,0.000700146394246,True,False
Mississippi,2016,corn,total_cost_margin,-172.96811532,3,750,2,0.262697022767,False,False
Mississippi,2016,soybeans,total_cost_margin,13.88031876,1,2040,1,0.714535901926,True,True
Mississippi,2016,winter_wheat,total_cost_margin,-146.7758754,2,65,3,0.0227670753065,False,False
Mississippi,2017,corn,total_cost_margin,-66.58476814,3,520,2,0.188747731397,False,False
Mississippi,2017,soybeans,total_cost_margin,61.86253492,1,2190,1,0.794918330309,True,True
Mississippi,2017,winter_wheat,total_cost_margin,-36.29336968,2,45,3,0.016333938294,False,False
Mississippi,2018,corn,total_cost_margin,-65.47188225,2,480,2,0.173598553345,False,False
Mississippi,2018,soybeans,total_cost_margin,-33.248123375,1,2230,1,0.80650994575,True,True
Mississippi,2018,winter_wheat,total_cost_margin,-83.96041225,3,55,3,0.0198915009042,False,False
Mississippi,2019,corn,total_cost_margin,-31.66858609,1,660,2,0.279069767442,True,False
Mississippi,2019,soybeans,total_cost_margin,-82.38004146,2,1660,1,0.701902748414,False,True
Mississippi,2019,winter_wheat,total_cost_margin,-133.11603661,3,45,3,0.0190274841438,False,False
Mississippi,2020,corn,total_cost_margin,-34.51881376,2,510,2,0.193181818182,False,False
Mississippi,2020,soybeans,total_cost_margin,36.79744332,1,2090,1,0.791666666667,True,True
Mississippi,2020,winter_wheat,total_cost_margin,-119.33716302,3,40,3,0.0151515151515,False,False
Mississippi,2021,corn,total_cost_margin,211.24851944,1,730,2,0.23973727422,True,False
Mississippi,2021,soybeans,total_cost_margin,133.30374295,2,2220,1,0.729064039409,False,True
Mississippi,2021,winter_wheat,total_cost_margin,46.03985981,3,95,3,0.0311986863711,False,False
Mississippi,2022,corn,total_cost_margin,151.49852982,1,580,2,0.19397993311,True,False
Mississippi,2022,soybeans,total_cost_margin,107.38023714,2,2310,1,0.772575250836,False,True
Mississippi,2022,winter_wheat,total_cost_margin,68.16040407,3,100,3,0.0334448160535,False,False
Mississippi,2023,corn,total_cost_margin,-18.82946355,3,790,2,0.255663430421,False,False
Mississippi,2023,soybeans,total_cost_margin,52.9984026,1,2180,1,0.705501618123,True,True
Mississippi,2023,winter_wheat,total_cost_margin,-6.0534306,2,120,3,0.0388349514563,False,False
Mississippi,2024,corn,total_cost_margin,-139.89,3,490,2,0.171929824561,False,False
Mississippi,2024,soybeans,total_cost_margin,-95.31,1,2300,1,0.80701754386,True,True
Mississippi,2024,winter_wheat,total_cost_margin,-113.97,2,60,3,0.0210526315789,False,False
Missouri,2016,corn,total_cost_margin,-185.86818558,3,3650,2,0.367203219316,False,False
Missouri,2016,soybeans,total_cost_margin,26.24451984,1,5600,1,0.56338028169,True,True
Missouri,2016,winter_wheat,total_cost_margin,-33.77282832,2,690,3,0.069416498994,False,False
Missouri,2017,corn,total_cost_margin,-145.60858964,3,3400,2,0.34034034034,False,False
Missouri,2017,soybeans,total_cost_margin,20.29664468,2,5950,1,0.595595595596,False,True
Missouri,2017,winter_wheat,total_cost_margin,25.13405432,1,640,3,0.0640640640641,True,False
Missouri,2018,corn,total_cost_margin,-257.72760975,3,3500,2,0.346878097126,False,False
Missouri,2018,soybeans,total_cost_margin,-135.42848225,2,5850,1,0.579781962339,False,True
Missouri,2018,winter_wheat,total_cost_margin,-18.87578975,1,740,3,0.0733399405352,True,False
Missouri,2019,corn,total_cost_margin,-120.95657562,2,3200,2,0.361581920904,False,False
Missouri,2019,soybeans,total_cost_margin,-124.63754262,3,5100,1,0.576271186441,False,True
Missouri,2019,winter_wheat,total_cost_margin,-42.02437325,1,550,3,0.0621468926554,True,False
Missouri,2020,corn,total_cost_margin,-73.89789589,3,3450,2,0.352760736196,False,False
Missouri,2020,soybeans,total_cost_margin,1.63624995,1,5850,1,0.598159509202,True,True
Missouri,2020,winter_wheat,total_cost_margin,-41.11229504,2,480,3,0.0490797546012,False,False
Missouri,2021,corn,total_cost_margin,87.99320453,2,3600,2,0.362173038229,False,False
Missouri,2021,soybeans,total_cost_margin,63.96032825,3,5700,1,0.573440643863,False,True
Missouri,2021,winter_wheat,total_cost_margin,92.36913287,1,640,3,0.0643863179074,True,False
Missouri,2022,corn,total_cost_margin,123.71558166,2,3350,2,0.332341269841,False,False
Missouri,2022,soybeans,total_cost_margin,-15.526080405,3,6100,1,0.605158730159,False,True
Missouri,2022,winter_wheat,total_cost_margin,144.90651087,1,630,3,0.0625,True,False
Missouri,2023,corn,total_cost_margin,-160.65269475,3,3850,2,0.376344086022,False,False
Missouri,2023,soybeans,total_cost_margin,-52.0100874,2,5600,1,0.547409579668,False,True
Missouri,2023,winter_wheat,total_cost_margin,133.2990126,1,780,3,0.0762463343109,True,False
Missouri,2024,corn,total_cost_margin,-151.8,2,3450,2,0.344311377246,False,False
Missouri,2024,soybeans,total_cost_margin,-164.75,3,5900,1,0.588822355289,False,True
Missouri,2024,winter_wheat,total_cost_margin,24.53,1,670,3,0.0668662674651,True,False
Nebraska,2016,corn,total_cost_margin,-121.36783428,3,9850,1,0.59987819732,False,True
Nebraska,2016,soybeans,total_cost_margin,174.6149328,1,5200,2,0.316686967113,True,False
Nebraska,2016,winter_wheat,total_cost_margin,-115.95686256,2,1370,3,0.0834348355664,False,False
Nebraska,2017,corn,total_cost_margin,-99.85795614,2,9550,1,0.583384239462,False,True
Nebraska,2017,soybeans,total_cost_margin,115.3043938,1,5700,2,0.34819792303,True,False
Nebraska,2017,winter_wheat,total_cost_margin,-110.00627848,3,1120,3,0.0684178375076,False,False
Nebraska,2018,corn,total_cost_margin,-35.56543575,2,9600,1,0.585365853659,False,True
Nebraska,2018,soybeans,total_cost_margin,15.15309925,1,5700,2,0.34756097561,True,False
Nebraska,2018,winter_wheat,total_cost_margin,-83.96041225,3,1100,3,0.0670731707317,False,False
Nebraska,2019,corn,total_cost_margin,5.92635687,2,10100,1,0.628500311139,False,True
Nebraska,2019,soybeans,total_cost_margin,7.417148505,1,4900,2,0.304915992533,True,False
Nebraska,2019,winter_wheat,total_cost_margin,-76.18374701,3,1070,3,0.0665836963286,False,False
Nebraska,2020,corn,total_cost_margin,-34.51881376,2,10200,1,0.625766871166,False,True
Nebraska,2020,soybeans,total_cost_margin,83.67903448,1,5200,2,0.319018404908,True,False
Nebraska,2020,winter_wheat,total_cost_margin,-158.44959701,3,900,3,0.0552147239264,False,False
Nebraska,2021,corn,total_cost_margin,287.54942867,1,9900,1,0.602923264312,True,True
Nebraska,2021,soybeans,total_cost_margin,258.12188941,2,5600,2,0.341047503045,False,False
Nebraska,2021,winter_wheat,total_cost_margin,-31.17559529,3,920,3,0.0560292326431,False,False
Nebraska,2022,corn,total_cost_margin,151.49852982,1,9600,1,0.587875076546,True,True
Nebraska,2022,soybeans,total_cost_margin,35.08240329,2,5750,2,0.352112676056,False,False
Nebraska,2022,winter_wheat,total_cost_margin,-123.70486293,3,980,3,0.0600122473974,False,False
Nebraska,2023,corn,total_cost_margin,-13.76434815,2,9950,1,0.609308022045,False,True
Nebraska,2023,soybeans,total_cost_margin,-6.068873025,1,5250,2,0.321494182486,True,False
Nebraska,2023,winter_wheat,total_cost_margin,-83.4714546,3,1130,3,0.0691977954685,False,False
Nebraska,2024,corn,total_cost_margin,-131.95,3,10050,1,0.614678899083,False,True
Nebraska,2024,soybeans,total_cost_margin,-80.43,1,5300,2,0.324159021407,True,False
Nebraska,2024,winter_wheat,total_cost_margin,-102.89,2,1000,3,0.0611620795107,False,False
New Jersey,2016,corn,total_cost_margin,-263.26860714,3,80,2,0.390243902439,False,False
New Jersey,2016,soybeans,total_cost_margin,-134.4900942,2,100,1,0.487804878049,False,True
New Jersey,2016,winter_wheat,total_cost_margin,-64.59184116,1,25,3,0.121951219512,True,False
New Jersey,2017,corn,total_cost_margin,-158.08603514,3,77,2,0.385,False,False
New Jersey,2017,soybeans,total_cost_margin,-33.1452142,2,100,1,0.5,False,True
New Jersey,2017,winter_wheat,total_cost_margin,0.56308472,1,23,3,0.115,True,False
New Jersey,2018,corn,total_cost_margin,-253.45526025,3,72,2,0.369230769231,False,False
New Jersey,2018,soybeans,total_cost_margin,-189.2076185,2,105,1,0.538461538462,False,True
New Jersey,2018,winter_wheat,total_cost_margin,0.649597,1,18,3,0.0923076923077,True,False
New Jersey,2019,corn,total_cost_margin,-120.95657562,2,77,2,0.403141361257,False,False
New Jersey,2019,soybeans,total_cost_margin,-219.71692023,3,95,1,0.497382198953,False,True
New Jersey,2019,winter_wheat,total_cost_margin,-24.94468637,1,19,3,0.0994764397906,True,False
New Jersey,2020,corn,total_cost_margin,-139.52969944,3,80,2,0.402010050251,False,False
New Jersey,2020,soybeans,total_cost_margin,-56.965739,2,94,1,0.472361809045,False,True
New Jersey,2020,winter_wheat,total_cost_margin,-13.17484219,1,25,3,0.125628140704,True,False
New Jersey,2021,corn,total_cost_margin,105.60110666,2,78,2,0.388059701493,False,False
New Jersey,2021,soybeans,total_cost_margin,22.35427943,3,100,1,0.497512437811,False,True
New Jersey,2021,winter_wheat,total_cost_margin,107.81222389,1,23,3,0.114427860697,True,False
New Jersey,2022,corn,total_cost_margin,-202.73405922,2,68,2,0.333333333333,False,False
New Jersey,2022,soybeans,total_cost_margin,-268.56849888,3,110,1,0.539215686275,False,True
New Jersey,2022,winter_wheat,total_cost_margin,240.83914437,1,26,3,0.127450980392,True,False
New Jersey,2023,corn,total_cost_margin,-84.67596375,2,74,2,0.355769230769,False,False
New Jersey,2023,soybeans,total_cost_margin,-117.64039365,3,100,1,0.480769230769,False,True
New Jersey,2023,winter_wheat,total_cost_margin,226.2006414,1,34,3,0.163461538462,True,False
New York,2016,corn,total_cost_margin,-332.06898186,3,1100,1,0.709677419355,False,True
New York,2016,soybeans,total_cost_margin,-72.6690888,2,330,2,0.212903225806,False,False
New York,2016,winter_wheat,total_cost_margin,-13.22681976,1,120,3,0.0774193548387,True,False
New York,2017,corn,total_cost_margin,-183.04092614,3,1000,1,0.709219858156,False,True
New York,2017,soybeans,total_cost_margin,-33.1452142,2,270,2,0.191489361702,False,False
New York,2017,winter_wheat,total_cost_margin,18.99131192,1,140,3,0.0992907801418,True,False
New York,2018,corn,total_cost_margin,-176.55296925,3,1100,1,0.714285714286,False,True
New York,2018,soybeans,total_cost_margin,-54.759777875,2,330,2,0.214285714286,False,False
New York,2018,winter_wheat,total_cost_margin,46.20883275,1,110,3,0.0714285714286,True,False
New York,2019,corn,total_cost_margin,-106.85847201,3,1020,1,0.758364312268,False,True
New York,2019,soybeans,total_cost_margin,-103.50879204,2,235,2,0.174721189591,False,False
New York,2019,winter_wheat,total_cost_margin,-42.02437325,1,90,3,0.0669144981413,True,False
New York,2020,corn,total_cost_margin,-135.15424587,3,1030,1,0.688963210702,False,True
New York,2020,soybeans,total_cost_margin,1.63624995,1,315,2,0.210702341137,True,False
New York,2020,winter_wheat,total_cost_margin,-18.76233276,2,150,3,0.100334448161,False,False
New York,2021,corn,total_cost_margin,129.0783095,2,1050,1,0.686274509804,False,True
New York,2021,soybeans,total_cost_margin,119.43506001,3,325,2,0.212418300654,False,False
New York,2021,winter_wheat,total_cost_margin,185.02767899,1,155,3,0.101307189542,True,False
New York,2022,corn,total_cost_margin,-8.2534221,2,1010,1,0.673333333333,False,True
New York,2022,soybeans,total_cost_margin,-22.75586379,3,350,2,0.233333333333,False,False
New York,2022,winter_wheat,total_cost_margin,260.02567107,1,140,3,0.0933333333333,True,False
New York,2023,corn,total_cost_margin,-130.26200235,3,1040,1,0.675324675325,False,True
New York,2023,soybeans,total_cost_margin,-12.63190365,2,350,2,0.227272727273,False,False
New York,2023,winter_wheat,total_cost_margin,218.458839,1,150,3,0.0974025974026,True,False
New York,2024,corn,total_cost_margin,-207.38,3,1020,1,0.668852459016,False,True
New York,2024,soybeans,total_cost_margin,-144.91,2,370,2,0.24262295082,False,False
New York,2024,winter_wheat,total_cost_margin,24.53,1,135,3,0.0885245901639,True,False
North Carolina,2016,corn,total_cost_margin,-332.06898186,3,1000,2,0.32154340836,False,False
North Carolina,2016,soybeans,total_cost_margin,-146.85429528,1,1690,1,0.543408360129,True,True
North Carolina,2016,winter_wheat,total_cost_margin,-182.73139038,2,420,3,0.135048231511,False,False
North Carolina,2017,corn,total_cost_margin,-262.06474764,3,890,2,0.292763157895,False,False
North Carolina,2017,soybeans,total_cost_margin,-92.5250574,2,1700,1,0.559210526316,False,True
North Carolina,2017,winter_wheat,total_cost_margin,-54.72159688,1,450,3,0.148026315789,True,False
North Carolina,2018,corn,total_cost_margin,-373.08104625,3,910,2,0.301324503311,False,False
North Carolina,2018,soybeans,total_cost_margin,-253.742582,2,1650,1,0.546357615894,False,True
North Carolina,2018,winter_wheat,total_cost_margin,-31.89271425,1,460,3,0.152317880795,True,False
North Carolina,2019,corn,total_cost_margin,-327.7287619,3,990,2,0.351063829787,False,False
North Carolina,2019,soybeans,total_cost_margin,-240.84567081,2,1540,1,0.54609929078,False,True
North Carolina,2019,winter_wheat,total_cost_margin,-81.87697597,1,290,3,0.102836879433,True,False
North Carolina,2020,corn,total_cost_margin,-327.67420295,3,990,2,0.325657894737,False,False
North Carolina,2020,soybeans,total_cost_margin,-150.72892132,2,1600,1,0.526315789474,False,True
North Carolina,2020,winter_wheat,total_cost_margin,-52.28727618,1,450,3,0.148026315789,True,False
North Carolina,2021,corn,total_cost_margin,23.43089672,1,960,2,0.313725490196,True,False
North Carolina,2021,soybeans,total_cost_margin,-60.85781821,3,1650,1,0.539215686275,False,True
North Carolina,2021,winter_wheat,total_cost_margin,22.87522328,2,450,3,0.147058823529,False,False
North Carolina,2022,corn,total_cost_margin,-119.38521474,3,820,2,0.273333333333,False,False
North Carolina,2022,soybeans,total_cost_margin,-116.743047795,2,1700,1,0.566666666667,False,True
North Carolina,2022,winter_wheat,total_cost_margin,183.27956427,1,480,3,0.16,True,False
North Carolina,2023,corn,total_cost_margin,-191.04338715,3,950,2,0.309446254072,False,False
North Carolina,2023,soybeans,total_cost_margin,-176.707669275,2,1640,1,0.534201954397,False,True
North Carolina,2023,winter_wheat,total_cost_margin,133.2990126,1,480,3,0.156351791531,True,False
North Carolina,2024,corn,total_cost_margin,-532.92,3,890,2,0.303754266212,False,False
North Carolina,2024,soybeans,total_cost_margin,-263.95,2,1630,1,0.556313993174,False,True
North Carolina,2024,winter_wheat,total_cost_margin,-75.19,1,410,3,0.139931740614,True,False
North Dakota,2016,corn,total_cost_margin,-207.36830268,3,3450,2,0.358255451713,False,False
North Dakota,2016,soybeans,total_cost_margin,-66.48698826,1,6050,1,0.628245067497,True,True
North Dakota,2016,winter_wheat,total_cost_margin,-146.7758754,2,130,3,0.0134994807892,False,False
North Dakota,2017,corn,total_cost_margin,-274.54219314,3,3420,2,0.322946175637,False,False
North Dakota,2017,soybeans,total_cost_margin,-157.84288492,1,7100,1,0.67044381492,True,True
